硅指标目录 Sheet Name 修复报告 硅产业链数据_workflow_ai.xlsx
备份: 硅产业链数据_workflow_ai_backup_fix_silicon_catalog_sheets.xlsx
指标行填表: 2354 | 多候选需人工: 2 | 未找到: 0 | 引用行跳过: 0
自检(全部指标行 sheet+col 与数据名称行一致): FAIL x2
错位/变更行数(对比修复前分组): 1182

=== 错位行清单 (row | 原分组 -> 真实sheet | 指标) ===
r1752 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 湖南: 其他规格: 年度
r1753 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 甘肃: 其他规格: 年度
r1754 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 福建: 其他规格: 年度
r1755 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 贵州: 其他规格: 年度
r1756 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 辽宁: 其他规格: 年度
r1757 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 重庆: 其他规格: 年度
r1758 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 陕西: 其他规格: 年度
r1759 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 青海: 其他规格: 年度
r1760 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 黑龙江: 其他规格: 年度
r1761 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 云南: 通氧553#: 年度
r1762 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 内蒙古: 通氧553#: 年度
r1763 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 吉林: 通氧553#: 年度
r1764 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 四川: 通氧553#: 年度
r1765 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 广西: 通氧553#: 年度
r1766 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 新疆: 通氧553#: 年度
r1767 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 河南: 通氧553#: 年度
r1768 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 湖南: 通氧553#: 年度
r1769 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 甘肃: 通氧553#: 年度
r1770 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 福建: 通氧553#: 年度
r1771 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 贵州: 通氧553#: 年度
r1772 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 辽宁: 通氧553#: 年度
r1773 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 重庆: 通氧553#: 年度
r1774 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 陕西: 通氧553#: 年度
r1775 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 青海: 通氧553#: 年度
r1776 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 黑龙江: 通氧553#: 年度
r1777 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 全国: 421#（含521#、411#）: 年度
r1778 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 全国: 不通氧553#: 年度
r1779 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 全国: 其他规格: 年度
r1780 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 全国: 通氧553#: 年度
r1781 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 合格产量: 421#（含521#、411#）: 年度
r1782 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 合格产量: 不通氧553#: 年度
r1783 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 合格率: 421#（含521#、411#）: 年度
r1784 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 合格率: 不通氧553#: 年度
r1785 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 合格率: 通氧553#: 年度
r1786 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 合格产量: 通氧553#: 年度
r1787 | <组:光伏玻璃平衡-月> -> 硅粉产量-年 | SMM: 金属硅粉产量: 年度
r1788 | <组:光伏玻璃平衡-月> -> 组件参数-年 | CPIA: 全国太阳能组件产量: 年度
r1789 | <组:光伏玻璃平衡-月> -> 三氯氢硅产量-年 | SMM: 三氯氢硅产量: 年度
r1790 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 丹麦: 年度
r1791 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 保加利亚: 年度
r1792 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 匈牙利: 年度
r1793 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 卢森堡: 年度
r1794 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 奥地利: 年度
r1795 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 希腊: 年度
r1796 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 德国: 年度
r1797 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 意大利: 年度
r1798 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 拉脱维亚: 年度
r1799 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 捷克: 年度
r1800 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 斯洛伐克: 年度
r1801 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 斯洛文尼亚: 年度
r1802 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 比利时: 年度
r1803 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 法国: 年度
r1804 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 波兰: 年度
r1805 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 爱尔兰: 年度
r1806 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 爱沙尼亚: 年度
r1807 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 瑞典: 年度
r1808 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 立陶宛: 年度
r1809 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 罗马尼亚: 年度
r1810 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 芬兰: 年度
r1811 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 英国: 年度
r1812 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 荷兰: 年度
r1813 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 葡萄牙: 年度
r1814 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 西班牙: 年度
r1815 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 塞浦路斯: 年度
r1816 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 欧盟: 年度
r1817 | <组:光伏玻璃平衡-月> -> 全球光伏发电量-年 | 欧洲可再生能源推广协会: 太阳能发电量: 马耳他: 年度
r1818 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 世界: 年度
r1819 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 中东地区: 年度
r1820 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 中南美洲地区: 年度
r1821 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 中国: 年度
r1822 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 俄罗斯: 年度
r1823 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 以色列: 年度
r1824 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 加拿大: 年度
r1825 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 土耳其: 年度
r1826 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 墨西哥: 年度
r1827 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 意大利: 年度
r1828 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 沙特阿拉伯: 年度
r1829 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 伊朗: 年度
r1830 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 南非: 年度
r1831 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 法国: 年度
r1832 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 瑞士: 年度
r1833 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 英国: 年度
r1834 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 西班牙: 年度
r1835 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 非洲: 年度
r1836 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 印度尼西亚: 年度
r1837 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 印度: 年度
r1838 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 巴西: 年度
r1839 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 德国: 年度
r1840 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 日本: 年度
r1841 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 澳大利亚: 年度
r1842 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 美国: 年度
r1843 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 韩国: 年度
r1844 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 亚太地区: 年度
r1845 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 前苏联地区: 年度
r1846 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 北美洲: 年度
r1847 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 欧洲及欧亚大陆地区: 年度
r1848 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 欧盟: 年度
r1849 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 经合组织: 年度
r1850 | <组:光伏玻璃平衡-月> -> 全球发电量-年 | 英国石油: 发电量: 非经合组织: 年度
r1851 | <组:光伏玻璃平衡-月> -> 逆变器产量-年 | CPIA: 不同类型逆变器的市场份额: 组串式: 年度
r1852 | <组:光伏玻璃平衡-月> -> 逆变器产量-年 | CPIA: 不同类型逆变器的市场份额: 集中式: 年度
r1853 | <组:光伏玻璃平衡-月> -> 逆变器产量-年 | CPIA: 不同类型逆变器的市场份额: 集散式: 年度
r1854 | <组:光伏玻璃平衡-月> -> 多晶硅产量分类-年 | CPIA: 多晶硅生产线人均产出量变化趋势: 年度
r1855 | <组:光伏玻璃平衡-月> -> 逆变器产量-年 | CPIA: 我国逆变器人均产出率变化趋势: 年度
r1856 | <组:光伏玻璃平衡-月> -> 逆变器产量-年 | CPIA: 我国逆变器功率密度变化趋势: 组串式—集中式电站用: 年度
r1857 | <组:光伏玻璃平衡-月> -> 逆变器产量-年 | CPIA: 我国逆变器功率密度变化趋势: 集中式: 年度
r1858 | <组:光伏玻璃平衡-月> -> 逆变器产量-年 | CPIA: 我国逆变器单机主流额定功率: 组串式逆—集中式电站用: 年度
r1859 | <组:光伏玻璃平衡-月> -> 逆变器产量-年 | CPIA: 我国逆变器单机主流额定功率: 集中式逆: 年度
r1860 | <组:光伏玻璃平衡-月> -> 多晶硅产量分类-年 | CPIA: 棒状硅和颗粒硅市场占比变化趋势: 棒状硅: 年度
r1861 | <组:光伏玻璃平衡-月> -> 多晶硅产量分类-年 | CPIA: 棒状硅和颗粒硅市场占比变化趋势: 颗粒硅: 年度
r1862 | <组:光伏玻璃平衡-月> -> 工业硅开工分省份分规模-月 | SMM: 金属硅开工率: 下月开工率: 月度
r1863 | <组:光伏玻璃平衡-月> -> 有机硅产量+开工-年 | SMM: 有机硅DMC开工率: 年度
r1864 | <组:光伏玻璃平衡-月> -> 组件参数-年 | CPIA: 不同前盖板玻璃厚度的组件市场占有率发展趋势: 厚度为2mm的组件市占率: 年度
r1865 | <组:光伏玻璃平衡-月> -> 逆变器产量-年 | CPIA: 我国逆变器功率器件在地化供应率变化趋势: 1000V组串式: 年度
r1866 | <组:光伏玻璃平衡-月> -> 逆变器产量-年 | CPIA: 我国逆变器功率器件在地化供应率变化趋势: 1500V组串式: 年度
r1867 | <组:光伏玻璃平衡-月> -> 逆变器产量-年 | CPIA: 我国逆变器功率器件在地化供应率变化趋势: 集中式: 年度
r1868 | <组:光伏玻璃平衡-月> -> 逆变器产量-年 | CPIA: 我国逆变器控制芯片在地化供应率变化趋势: 年度
r1869 | <组:光伏玻璃平衡-月> -> 全球硅主要经济体消费-年 | SMM: 全球主要经济体硅消费量: 中国: 年度
r1870 | <组:光伏玻璃平衡-月> -> 全球硅主要经济体消费-年 | SMM: 全球主要经济体硅消费量: 全球: 年度
r1871 | <组:光伏玻璃平衡-月> -> 全球硅主要经济体消费-年 | SMM: 全球主要经济体硅消费量: 日本: 年度
r1872 | <组:光伏玻璃平衡-月> -> 全球硅主要经济体消费-年 | SMM: 全球主要经济体硅消费量: 美国: 年度
r1873 | <组:光伏玻璃平衡-月> -> 全球硅主要经济体消费-年 | SMM: 全球主要经济体硅消费量: 其他: 年度
r1874 | <组:光伏玻璃平衡-月> -> 全球硅主要经济体消费-年 | SMM: 全球主要经济体硅消费量: 欧盟27国: 年度
r1875 | <组:光伏玻璃平衡-月> -> 中国工业硅需求-年 | SMM: 硅消费量: 年度
r1876 | <组:光伏玻璃平衡-月> -> 全球硅主要经济体消费-年 | SMM: 全球硅消费量: 年度
r1877 | <组:光伏玻璃平衡-月> -> 全球光伏消费量-年 | 英国石油: 消费量: 太阳能: 世界: 年度
r1878 | <组:光伏玻璃平衡-月> -> 全球光伏消费量-年 | 英国石油: 消费量: 太阳能: 中东地区: 年度
r1879 | <组:光伏玻璃平衡-月> -> 全球光伏消费量-年 | 英国石油: 消费量: 太阳能: 中南美洲地区: 年度
r1880 | <组:光伏玻璃平衡-月> -> 全球光伏消费量-年 | 英国石油: 消费量: 太阳能: 亚太地区: 年度
r1881 | <组:光伏玻璃平衡-月> -> 全球光伏消费量-年 | 英国石油: 消费量: 太阳能: 北美洲: 年度
r1882 | <组:光伏玻璃平衡-月> -> 全球光伏消费量-年 | 英国石油: 消费量: 太阳能: 意大利: 年度
r1883 | <组:光伏玻璃平衡-月> -> 全球光伏消费量-年 | 英国石油: 消费量: 太阳能: 比利时: 年度
r1884 | <组:光伏玻璃平衡-月> -> 全球光伏消费量-年 | 英国石油: 消费量: 太阳能: 捷克: 年度
r1885 | <组:光伏玻璃平衡-月> -> 全球光伏消费量-年 | 英国石油: 消费量: 太阳能: 法国: 年度
r1886 | <组:光伏玻璃平衡-月> -> 全球光伏消费量-年 | 英国石油: 消费量: 太阳能: 西班牙: 年度
r1887 | <组:光伏玻璃平衡-月> -> 全球光伏消费量-年 | 英国石油: 消费量: 太阳能: 非洲: 年度
r1888 | <组:光伏玻璃平衡-月> -> 全球光伏消费量-年 | 英国石油: 消费量: 太阳能: 德国: 年度
r1889 | <组:光伏玻璃平衡-月> -> 全球光伏消费量-年 | 英国石油: 消费量: 太阳能: 日本: 年度
r1890 | <组:光伏玻璃平衡-月> -> 全球光伏消费量-年 | 英国石油: 消费量: 太阳能: 美国: 年度
r1891 | <组:光伏玻璃平衡-月> -> 全球光伏消费量-年 | 英国石油: 消费量: 太阳能: 韩国: 年度
r1892 | <组:光伏玻璃平衡-月> -> 全球光伏消费量-年 | 英国石油: 消费量: 太阳能: 欧洲及欧亚大陆地区: 年度
r1893 | <组:光伏玻璃平衡-月> -> 全球光伏消费量-年 | 英国石油: 消费量: 太阳能: 欧盟: 年度
r1894 | <组:光伏玻璃平衡-月> -> 全球光伏消费量-年 | 英国石油: 消费量: 太阳能: 经合组织: 年度
r1895 | <组:光伏玻璃平衡-月> -> 全球光伏消费量-年 | 英国石油: 消费量: 太阳能: 非经合组织: 年度
r1896 | <组:光伏玻璃平衡-月> -> 中国工业硅需求-年 | SMM: 三氯氢硅对金属硅需求量: 年度
r1897 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 上海: 年度
r1898 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 云南: 年度
r1899 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 内蒙古: 年度
r1900 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 北京: 年度
r1901 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 吉林: 年度
r1902 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 四川: 年度
r1903 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 天津: 年度
r1904 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 宁夏: 年度
r1905 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 安徽: 年度
r1906 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 山东: 年度
r1907 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 山西: 年度
r1908 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 广东: 年度
r1909 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 广西: 年度
r1910 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 新疆: 年度
r1911 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 江苏: 年度
r1912 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 江西: 年度
r1913 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 河北: 年度
r1914 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 河南: 年度
r1915 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 浙江: 年度
r1916 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 海南: 年度
r1917 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 湖北: 年度
r1918 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 湖南: 年度
r1919 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 甘肃: 年度
r1920 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 福建: 年度
r1921 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 西藏: 年度
r1922 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 贵州: 年度
r1923 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 辽宁: 年度
r1924 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 重庆: 年度
r1925 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 陕西: 年度
r1926 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 青海: 年度
r1927 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 黑龙江: 年度
r1928 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳量(包括水电): 全国: 年度
r1929 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 上海: 年度
r1930 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 云南: 年度
r1931 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 内蒙古: 年度
r1932 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 北京: 年度
r1933 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 吉林: 年度
r1934 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 四川: 年度
r1935 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 天津: 年度
r1936 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 宁夏: 年度
r1937 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 安徽: 年度
r1938 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 山东: 年度
r1939 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 山西: 年度
r1940 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 广东: 年度
r1941 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 广西: 年度
r1942 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 新疆: 年度
r1943 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 江苏: 年度
r1944 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 江西: 年度
r1945 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 河北: 年度
r1946 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 河南: 年度
r1947 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 浙江: 年度
r1948 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 海南: 年度
r1949 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 湖北: 年度
r1950 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 湖南: 年度
r1951 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 甘肃: 年度
r1952 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 福建: 年度
r1953 | <组:光伏玻璃平衡-月> -> 中国可再生能源消纳比重-年 | 公开数据: 可再生能源电力消纳比重(包括水电): 西藏: 年度
